,valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,instrumentalness,key,liveness,loudness,mode,name,popularity,speechiness,tempo,time_signature
166,0.55,1924,0.996,['Francisco Canaro'],0.513,171320,0.305,0,0.897,2,0.16,-15.49,1,Mi Noche Alegre - Remasterizado,0,0.248,116.572,4
167,0.685,1924,0.996,['Ignacio Corsini'],0.51,139760,0.263,0,0.961,2,0.46,-14.126,1,Sombras - Remasterizado,0,0.0705,125.761,4
168,0.46,1924,0.994,['Lionel Hampton Orchestra'],0.484,190627,0.387,0,0.917,3,0.831,-12.306,1,I've Got a Feeling I'm Falling,2,0.0315,91.558,4
169,0.92,1924,0.996,['Francisco Canaro'],0.735,175280,0.325,0,0.911,9,0.509,-14.517,1,El Matrero - Remasterizado,0,0.0549,112.052,4
170,0.775,1924,0.732,['Lionel Hampton Orchestra'],0.76,195667,0.354,0,5.24e-05,9,0.0854,-12.788,0,You're My Ideal,0,0.0711,113.981,4
171,0.963,1924,0.982,['George Olsen'],0.778,176107,0.38,0,0.431,7,0.0922,-12.082,1,Say Arabella - What's A Fella To Do,0,0.038,107.463,4
172,0.921,1924,0.993,['George Olsen'],0.595,186040,0.407,0,0.256,3,0.0874,-11.626,1,Beale Street Blues,0,0.0654,200.905,4
173,0.0,1924,0.996,['Francisco Canaro'],0.0,170253,0.315,0,0.956,8,0.375,-15.969,0,Oh Mujer Mujer - Remasterizado,0,0.0,0.0,0
174,0.616,1924,0.995,['Francisco Canaro'],0.484,165880,0.357,0,0.943,7,0.232,-14.954,1,Yo Tartamudeo - Remasterizado,0,0.223,174.226,4
175,0.743,1924,0.995,['George Olsen'],0.402,176373,0.244,0,0.809,0,0.0775,-16.48,1,Why Couldn't It Be Poor Little Me,0,0.0503,210.421,4
176,0.568,1924,0.995,['Francisco Canaro'],0.38,169173,0.459,0,0.911,10,0.162,-19.284,1,Evocación - Remasterizado,0,0.338,124.502,4
177,0.585,1924,0.996,['Ignacio Corsini'],0.313,172107,0.0773,0,0.959,10,0.141,-27.583,0,Oh Mujer Mujer - Remasterizado,0,0.052,201.031,4
178,0.479,1924,0.996,['Francisco Canaro'],0.742,173360,0.21,0,0.938,11,0.328,-17.135,0,Talan Talan - Remasterizado,0,0.0801,117.433,4
179,0.406,1925,0.98,['Tommy Dorsey'],0.455,275773,0.0804,0,0.000317,8,0.136,-15.696,1,Manhattan Serenade,30,0.04,77.926,4
180,0.647,1925,0.981,['Ethel Waters'],0.68,181293,0.241,0,0.0,2,0.165,-9.866,1,Heat Wave,26,0.0634,84.91,4
181,0.288,1925,0.988,['Tommy Dorsey'],0.473,185747,0.0887,0,0.0,0,0.118,-13.93,1,Star Dust,20,0.0418,78.675,3
182,0.784,1925,0.992,['Louis Armstrong & His Hot Five'],0.631,181933,0.347,0,0.0136,5,0.0889,-11.102,0,Don't Forget To Mess Around,10,0.0601,101.803,4
183,0.852,1925,0.968,['The Dorsey Brothers'],0.731,180960,0.341,0,0.138,3,0.212,-9.87,1,My Melancholy Baby,13,0.146,101.408,4
184,0.209,1925,0.991,['Tommy Dorsey'],0.345,192027,0.127,0,0.000133,0,0.72,-17.475,1,I'll Never Smile Again,7,0.0372,71.003,4
185,0.259,1925,0.983,['Bing Crosby'],0.326,192627,0.117,0,6.32e-06,6,0.674,-13.753,1,How Deep Is the Ocean?,6,0.0446,92.875,1
186,0.489,1925,0.962,['Ethel Waters'],0.568,209000,0.112,0,0.0,1,0.327,-13.026,1,Harlem On My Mind,10,0.0747,95.221,4
187,0.294,1925,0.987,['Louis Armstrong & His Hot Five'],0.594,182227,0.188,0,0.0,10,0.104,-12.796,1,Lonesome Blues,4,0.0406,83.759,4
188,0.787,1925,0.995,['Louis Armstrong & His Hot Five'],0.644,151960,0.123,0,0.858,11,0.218,-18.648,1,"Come Back, Sweet Papa",3,0.394,189.67,4
189,0.939,1925,0.995,['Louis Armstrong & His Hot Five'],0.625,149160,0.366,0,0.741,11,0.0728,-13.557,0,My Heart,2,0.056,94.231,4
190,0.12,1925,0.982,['Tommy Dorsey'],0.397,193187,0.165,0,0.000604,0,0.332,-14.849,0,Do I Worry?,3,0.053,109.488,4
191,0.415,1925,0.985,['Ethel Waters'],0.481,181893,0.157,0,1.3e-06,1,0.207,-12.936,1,"I Just Couldn't Make It, Baby",3,0.0684,92.374,4
192,0.667,1925,0.996,['Francisco Canaro'],0.669,173227,0.22,0,0.901,6,0.194,-15.095,1,Organito de la Tarde - Remasterizado,0,0.0718,115.552,4
193,0.512,1925,0.995,['Ignacio Corsini'],0.535,129293,0.0771,0,0.902,3,0.118,-23.549,1,Destellos - Remasterizado,0,0.067,116.449,3
194,0.187,1925,0.996,['Francisco Canaro'],0.42,166467,0.27,0,0.878,2,0.216,-14.227,1,Quereme Serrana - Remasterizado,0,0.13,79.458,3
195,0.159,1925,0.991,['Georges Thill'],0.321,221572,0.0307,0,0.000371,1,0.147,-21.081,1,"Carmen, 14, Acte 2: ""La Fleur Que Tu M'avais Jetée""",0,0.0521,62.307,4
196,0.828,1925,0.995,['Ignacio Corsini'],0.439,184720,0.136,0,0.93,11,0.122,-24.409,1,El Narcizo Negro - Remasterizado,0,0.042,95.57,4
197,0.816,1925,0.976,['Don Redman and His Orchestra'],0.708,176565,0.295,0,0.00496,5,0.126,-12.142,1,Two-Time Man,0,0.283,147.411,3
198,0.46,1925,0.991,['Ignacio Corsini'],0.343,152653,0.161,0,0.878,6,0.112,-23.61,0,El Flechazo - Remasterizado,0,0.0546,127.287,4
199,0.898,1925,0.99,['Maurice Chevalier'],0.679,134000,0.438,0,0.0,10,0.112,-12.901,0,C'est Merveilleux,0,0.075,113.682,4
200,0.55,1925,0.987,['Ignacio Corsini'],0.469,166147,0.436,0,0.0276,11,0.917,-17.742,1,La Carrera - Remasterizado,0,0.446,75.081,3
201,0.531,1925,0.994,['Ignacio Corsini'],0.426,178253,0.0828,0,0.924,10,0.0966,-25.369,0,Añoranza - Remasterizado,0,0.0711,131.868,4
202,0.779,1925,0.996,['Francisco Canaro'],0.731,170120,0.143,0,0.966,5,0.193,-15.413,1,Muchachita de Montmartre - Remasterizado,0,0.0911,116.323,4
203,0.509,1925,0.994,['Ignacio Corsini'],0.454,187253,0.0956,0,0.936,9,0.102,-24.888,0,Mi Perdón - Remasterizado,0,0.062,61.298,4
204,0.568,1925,0.991,['Ignacio Corsini'],0.462,131720,0.0762,0,0.83,4,0.111,-23.872,1,Ojazos Color de Mar - Remasterizado,0,0.0608,66.493,4
205,0.963,1925,0.989,"[""Henderson's Roseland Orchestra""]",0.667,151208,0.539,0,0.893,3,0.216,-8.665,1,Raisin' The Roof,0,0.0341,121.589,4
206,0.564,1925,0.996,['Louis Armstrong & His Hot Five'],0.816,158360,0.111,0,0.136,7,0.36,-16.78,1,Georgia Grind,1,0.0789,133.454,4
207,0.75,1925,0.995,['Ignacio Corsini'],0.514,136067,0.158,0,0.943,5,0.273,-26.002,0,Ojerosa - Remasterizado,0,0.0488,123.55,4
208,0.472,1925,0.995,['Ignacio Corsini'],0.503,171547,0.0943,0,0.946,6,0.0968,-25.742,0,La Canción del Huérfano - Remasterizado,0,0.0579,110.983,4
209,0.913,1925,0.996,['Francisco Canaro'],0.735,154960,0.371,0,0.877,0,0.107,-15.524,1,"Hopa, Hopa, Hopa - Remasterizado",0,0.0533,99.376,4
210,0.645,1925,0.996,['Louis Armstrong & His Hot Five'],0.716,175507,0.173,0,0.917,3,0.118,-16.527,0,Who'sit,1,0.0546,98.769,4
211,0.794,1925,0.996,['Francisco Canaro'],0.764,147733,0.141,0,0.825,10,0.112,-14.538,0,Entrá Nomás - Remasterizado,0,0.143,121.741,4
212,0.556,1925,0.995,['Ignacio Corsini'],0.526,181187,0.0719,0,0.875,5,0.221,-23.548,1,Perdón - Remasterizado,0,0.147,125.436,4
213,0.0543,1925,0.816,['Georges Thill'],0.298,217261,0.0436,0,0.00729,0,0.111,-19.321,1,"Faust, Acte 3, Scène Et Duo Du Jardin, Fin (4ème Partie): ""Tête Folle, Tu Nous Écoutais!""",0,0.193,76.279,4
214,0.417,1925,0.996,"['Francisco Canaro', 'Azucena Maizani']",0.563,174667,0.242,0,0.912,0,0.398,-12.03,1,Silbando - Remasterizado,0,0.147,113.549,4
215,0.237,1925,0.969,['Georges Thill'],0.279,226639,0.179,0,0.0684,10,0.31,-12.267,1,"Faust, Acte 1, 1er Tableau, 2ème Partie:""Salut Ô Mon Dernier Matin""",0,0.0453,90.865,4
216,0.489,1925,0.996,['Francisco Canaro'],0.627,161080,0.255,0,0.919,1,0.358,-13.333,1,París - Remasterizado,0,0.0739,111.645,4
217,0.662,1925,0.996,"['Francisco Canaro', 'Azucena Maizani']",0.61,156773,0.343,0,0.883,7,0.413,-12.121,0,Penas de Arrabal - Remasterizado,0,0.353,71.72,4
218,0.805,1925,0.996,['Francisco Canaro'],0.828,163147,0.158,0,0.916,7,0.116,-12.071,1,Langosta - Remasterizado,0,0.132,115.943,4
219,0.784,1925,0.994,['Ignacio Corsini'],0.53,179827,0.255,0,0.438,6,0.857,-20.043,0,Los Carreteros - Remasterizado,0,0.478,67.319,4
220,0.75,1925,0.974,['Cliff Edwards'],0.758,148701,0.434,0,0.0,8,0.173,-9.317,0,That's My Weakness Now,0,0.225,133.982,4
221,0.348,1925,0.929,['Ethel Waters'],0.496,209533,0.177,0,0.0,7,0.153,-13.495,1,Hottentot Potentate - Live,1,0.0717,97.915,4
222,0.125,1925,0.913,['Georges Thill'],0.294,243854,0.176,0,0.000214,5,0.174,-12.836,1,"Hérodiade: ""Air De Jean""",0,0.0404,101.202,3
223,0.53,1925,0.995,['Francisco Canaro'],0.631,172493,0.222,0,0.97,5,0.218,-14.833,0,Juguete de Placer - Remasterizado,0,0.0609,115.436,4
224,0.133,1925,0.959,['Georges Thill'],0.4,211932,0.127,0,0.00176,1,0.109,-16.209,1,"Mireille, Acte 5: ""Anges Du Paradis""",0,0.0834,131.828,4
225,0.431,1925,0.994,['Ignacio Corsini'],0.541,133013,0.126,0,0.843,6,0.321,-23.725,0,Medias de Seda - Remasterizado,0,0.199,74.423,4
226,0.551,1925,0.995,['Ignacio Corsini'],0.516,139480,0.0422,0,0.843,6,0.105,-24.281,0,Anochecer - Remasterizado,0,0.0648,80.733,4
227,0.815,1925,0.917,['Clarence Williams & His Orchestra'],0.8,207911,0.458,0,0.0371,3,0.0833,-10.564,1,Papa De Da Da,0,0.0546,91.611,4
228,0.52,1925,0.995,['Ignacio Corsini'],0.381,196827,0.075,0,0.917,7,0.143,-25.665,1,Un Triste Despertar - Remasterizado,0,0.0586,82.714,5
229,0.809,1925,0.996,['Ignacio Corsini'],0.56,146907,0.122,0,0.94,1,0.198,-23.506,1,Labios Pintados - Remasterizado,0,0.0747,126.886,4
230,0.475,1926,0.975,['Fats Waller'],0.58,185693,0.126,0,0.232,5,0.12,-20.103,1,Lost Love,12,0.038,95.862,4
231,0.96,1926,0.937,['Louis Armstrong & His Hot Five'],0.802,179667,0.383,0,0.23,5,0.129,-11.351,1,Jazz Lips,9,0.0906,107.059,4
232,0.925,1926,0.917,['Louis Armstrong & His Hot Seven'],0.737,182733,0.251,0,0.67,3,0.1,-8.707,1,Twelfth Street Rag,9,0.208,118.028,4
233,0.895,1926,0.967,"['Jelly Roll Morton & His Red Hot Peppers', 'Jelly Roll Morton']",0.49,204707,0.502,0,0.181,8,0.083,-9.387,0,Doctor Jazz,8,0.0812,201.875,4
234,0.963,1926,0.906,['Louis Armstrong & His Hot Seven'],0.78,178000,0.313,0,0.899,5,0.0785,-9.66,1,Weary Blues,7,0.211,102.273,4
235,0.552,1926,0.992,['Louis Armstrong & His Hot Seven'],0.698,185640,0.136,0,0.726,5,0.516,-15.05,1,Alligator Crawl,5,0.136,100.813,4
236,0.48,1926,0.928,"['George Gershwin', 'P. G. Wodehouse', 'Oh, Kay! Orchestra (1955)', 'Cy Walter', 'Bernard Leighton', 'Lehman Engel']",0.373,235427,0.312,0,0.905,3,0.0923,-14.149,1,Oh Kay!: Overture,3,0.0348,137.833,4
237,0.937,1926,0.984,['Jelly Roll Morton'],0.675,203453,0.679,0,0.276,8,0.0625,-4.897,1,The Pearls,1,0.0547,99.752,4
238,0.555,1926,0.918,['Louis Armstrong & His Savoy Ballroom Five'],0.731,192040,0.207,0,0.0132,2,0.0407,-13.293,1,Tight Like This,3,0.15,114.257,4
239,0.653,1926,0.987,['George Olsen'],0.708,205667,0.277,0,0.278,3,0.102,-13.288,1,Who?,5,0.0356,107.67,4
240,0.763,1926,0.989,['Jelly Roll Morton & His Red Hot Peppers'],0.774,194630,0.213,0,0.404,10,0.287,-14.887,1,Dead Man Blues - Take 1,3,0.0869,128.421,4
241,0.327,1926,0.996,['Francisco Canaro'],0.604,161160,0.165,0,0.531,0,0.0934,-9.838,1,La Maestrita - Remasterizado,0,0.0651,126.009,4
242,0.27,1926,0.0311,['Future Rapper'],0.401,78000,0.61,0,0.97,2,0.637,-12.807,1,Submission Accomplice,0,0.0277,160.24,4
243,0.297,1926,0.618,"['Georgette Heyer', 'Irina Salkow']",0.645,141310,0.205,0,0.0,0,0.238,-20.228,1,Kapitel 436 - Der Page und die Herzogin,1,0.948,86.693,4
244,0.277,1926,0.562,"['Georgette Heyer', 'Irina Salkow']",0.721,109467,0.172,0,0.0,0,0.173,-20.798,1,Kapitel 355 - Der Page und die Herzogin,1,0.94,116.338,4
245,0.789,1926,0.996,['Francisco Canaro'],0.318,161920,0.416,0,0.982,8,0.339,-16.565,0,A Ti Te Contaré - Remasterizado,0,0.0406,75.007,3
246,0.653,1926,0.879,['Max Roge'],0.654,190600,0.328,0,0.00372,8,0.531,-15.878,1,C'est Une Chemise Rose,0,0.47,114.908,4
247,0.261,1926,0.397,"['Georgette Heyer', 'Irina Salkow']",0.628,133813,0.17,0,0.0,9,0.234,-22.679,1,Kapitel 328 - Der Page und die Herzogin,1,0.941,172.082,4
248,0.267,1926,0.517,"['Georgette Heyer', 'Irina Salkow']",0.723,131436,0.183,0,0.0,3,0.148,-19.001,0,Kapitel 389 - Der Page und die Herzogin,1,0.905,112.053,3
249,0.382,1926,0.459,"['Georgette Heyer', 'Irina Salkow']",0.634,119315,0.179,0,0.0,11,0.162,-20.774,1,Kapitel 292 - Der Page und die Herzogin,1,0.948,171.208,3
250,0.358,1926,0.445,"['Georgette Heyer', 'Irina Salkow']",0.728,129581,0.132,0,1.85e-06,11,0.325,-22.049,1,Kapitel 306 - Der Page und die Herzogin,1,0.883,106.312,1
251,0.412,1926,0.623,"['Georgette Heyer', 'Irina Salkow']",0.623,129790,0.144,0,0.0,0,0.24,-21.117,1,Kapitel 341 - Der Page und die Herzogin,1,0.937,76.79,3
252,0.284,1926,0.396,"['Georgette Heyer', 'Irina Salkow']",0.639,120465,0.118,0,0.0,4,0.134,-20.979,0,Kapitel 26 - Der Page und die Herzogin,2,0.96,164.293,5
253,0.911,1926,0.994,['Georgius'],0.672,177627,0.38,0,0.0,3,0.426,-14.833,1,Les Absents Ont Toujours Tort,0,0.212,120.162,4
254,0.485,1927,0.996,['Bix Beiderbecke'],0.392,163733,0.29,0,0.958,0,0.112,-19.273,1,In a Mist,24,0.0348,175.04,4
255,0.892,1927,0.991,['Bix Beiderbecke'],0.635,180667,0.309,0,0.917,8,0.161,-14.531,1,Three Blind Mice (Rhythmic Theme In Advanced Harmony),12,0.0588,204.297,4
256,0.851,1927,0.996,"['Bix Beiderbecke', 'The Wolverines']",0.715,173684,0.309,0,0.915,9,0.129,-9.632,0,Tia Juana,7,0.0501,93.502,4
257,0.644,1927,0.957,['Jimmie Rodgers'],0.67,197800,0.652,0,0.0,2,0.0919,-4.545,1,Away Out On the Mountain,2,0.0266,142.578,4
258,0.565,1927,0.941,['Jimmie Rodgers'],0.57,208000,0.718,0,0.0,3,0.309,-3.902,1,T for Texas,3,0.0295,78.858,4
259,0.61,1927,0.0166,['Paul Bridgwater'],0.425,353920,0.585,0,0.00154,2,0.0735,-9.777,1,Sad Song,0,0.0321,168.543,4
260,0.821,1927,0.992,['Francisco Canaro'],0.653,167960,0.186,0,0.908,6,0.113,-17.088,0,Mucha Clase - Instrumental (Remasterizado),0,0.0613,115.434,4
261,0.52,1927,0.0965,['Sexteto Habanero'],0.551,176588,0.7,0,0.0,6,0.273,-13.202,0,La Maldita Timidez - Remastered,0,0.0504,127.292,4
262,0.693,1927,0.995,['Francisco Canaro'],0.899,175013,0.262,0,0.374,1,0.206,-10.061,1,El Alacrán - Instrumental (Remasterizado),0,0.247,112.431,4
263,0.241,1927,0.905,['Damia'],0.34,192053,0.213,0,1.47e-05,5,0.0574,-12.556,0,La Rue De La Joie,0,0.0407,90.351,4
264,0.708,1927,0.994,['Francisco Canaro'],0.758,161000,0.247,0,0.914,6,0.146,-11.233,0,Consejo Sano - Instrumental (Remasterizado),0,0.0549,120.624,4
265,0.84,1927,0.991,['Francisco Canaro'],0.469,173413,0.285,0,0.000265,7,0.136,-11.355,0,Todo Por Un Amor - Instrumental (Remasterizado),0,0.194,177.733,3
266,0.562,1927,0.787,['Marty Murray'],0.307,186653,0.407,0,0.0015,4,0.243,-10.668,0,Heart of Gold,0,0.034,174.542,4
267,0.833,1927,0.994,['Francisco Canaro'],0.902,163000,0.187,0,0.741,0,0.155,-11.83,0,No Me Llores - Instrumental (Remasterizado),0,0.086,119.881,4
268,0.787,1927,0.995,['Ignacio Corsini'],0.652,135867,0.123,0,0.0105,11,0.109,-20.222,0,Te Has Ido - Remasterizado,0,0.124,129.202,4
269,0.0818,1927,0.988,"['Orchestre Piero Coppola', 'José De Trévi', 'Lucy Perelli', 'Piero Coppola']",0.364,238013,0.153,0,2.91e-06,1,0.134,-16.17,1,"Carmen : Acte III - Va-t'en, tu feras bien",0,0.0911,97.602,3
270,0.105,1927,0.99,"['Paul Mania', 'Heinrich Schlusnus', 'Johann Heidenreich']",0.47,227182,0.0962,0,0.0,0,0.305,-16.141,0,Im Rolandsbogen,0,0.142,77.625,5
271,0.883,1927,0.995,['Francisco Canaro'],0.733,161640,0.236,0,0.885,5,0.11,-19.419,1,Lo Comprendí en tu Mirada - Instrumental (Remasterizado),0,0.0681,120.351,4
272,0.513,1927,0.983,['Count Basie & His Orchestra; Vocal by Jimmy Rushing'],0.615,192693,0.0881,0,0.0206,7,0.0791,-13.44,0,Lose The Blackout Blues - Live,0,0.0541,87.084,4
273,0.584,1927,0.995,['Ignacio Corsini'],0.606,181893,0.0995,0,0.743,8,0.0996,-20.278,0,Bendita Sea - Remasterizado,0,0.172,72.043,4
274,0.831,1927,0.995,['Francisco Canaro Jazz Band'],0.695,149913,0.358,0,0.905,8,0.165,-14.167,1,Tea for Two - Remastered,0,0.115,104.985,4
275,0.895,1927,0.991,['Ignacio Corsini'],0.366,140907,0.385,0,0.00234,0,0.319,-19.434,0,No Te Engañes Corazón - Remasterizado,0,0.052,117.836,4
276,0.0949,1927,0.0235,['Numba 9'],0.63,278622,0.723,1,1.66e-05,0,0.186,-3.529,1,Trash Bags of That Sour,0,0.049,156.888,4
277,0.934,1927,0.996,['Francisco Canaro'],0.818,177000,0.171,0,0.919,9,0.112,-19.503,1,No Folling - Instrumental (Remasterizado),0,0.295,111.451,4
278,0.83,1927,0.995,['Francisco Canaro'],0.823,162413,0.0772,0,0.924,0,0.101,-19.972,0,El Atorrante - Instrumental (Remasterizado),0,0.285,119.665,4
279,0.519,1927,0.954,['Jimmie Rodgers'],0.687,199040,0.499,0,0.000101,5,0.0813,-3.275,1,For the Sake of Days Gone By,0,0.0284,117.165,3
280,0.144,1927,0.985,"['Ludwig van Beethoven', 'Staatskapelle Berlin', 'Otto Klemperer']",0.289,524062,0.103,0,0.203,5,0.143,-15.872,0,"Music To Goethe's Tragedy ""Egmont"", Op. 84: Overture",0,0.0545,78.416,3
281,0.928,1927,0.987,['Francisco Canaro'],0.916,172333,0.306,0,0.265,5,0.118,-10.526,0,Trago Amargo - Instrumental (Remasterizado),0,0.126,116.38,4
282,0.48,1927,0.995,['Ignacio Corsini'],0.537,124680,0.152,0,0.551,7,0.109,-23.692,1,El Batidor - Remasterizado,0,0.15,118.191,4
283,0.494,1927,0.995,['Francisco Canaro'],0.831,180413,0.0491,0,0.617,10,0.112,-20.249,1,La Señal Maldita - Instrumental (Remasterizado),0,0.27,118.865,4
284,0.0431,1927,0.929,"['Pietro Mascagni', 'Staatskapelle Berlin']",0.204,237883,0.142,0,0.889,5,0.305,-17.173,1,Cavalleria rusticana: Intermezzo sinfonico,2,0.0481,82.853,4
285,0.873,1927,0.995,['Francisco Canaro'],0.778,166213,0.224,0,0.736,10,0.11,-16.093,1,Tiempos Que Fueron - Instrumental (Remasterizado),0,0.13,118.181,4
286,0.901,1927,0.977,['Ignacio Corsini'],0.623,129333,0.467,0,0.0203,1,0.755,-16.211,0,Entre Sombras - Remasterizado,0,0.31,131.779,4
287,0.531,1927,0.99,['Francisco Canaro'],0.89,168000,0.236,0,0.203,7,0.105,-10.36,0,El Chamuyo - Instrumental (Remasterizado),0,0.11,116.841,4
288,0.524,1927,0.122,['Numba 9'],0.75,191765,0.34,1,0.0,6,0.248,-10.906,0,Baking Dough (Money on My Mind),0,0.439,80.717,4
289,0.115,1927,0.992,"['Orchestre Piero Coppola', 'Ch&#339;ur Piero Coppola', 'Piero Coppola']",0.358,237667,0.175,0,0.197,4,0.371,-18.265,1,Carmen : Acte I - La cloche a sonné (Choeur des cigarières),0,0.0879,81.101,4
290,0.329,1927,0.0913,['Paul Bridgwater'],0.667,219347,0.251,0,0.00103,7,0.222,-11.528,1,Can't Stop Thinking About You,0,0.0609,98.025,3
291,0.853,1927,0.995,['Francisco Canaro'],0.862,164880,0.319,0,0.928,11,0.111,-19.897,0,Chonguita - Instrumental (Remasterizado),0,0.0711,119.452,4
292,0.906,1927,0.991,['Francisco Canaro'],0.858,153120,0.18,0,8.77e-06,9,0.143,-12.736,1,Vuelve Arrepentida - Instrumental (Remasterizado),0,0.192,113.354,4
293,0.657,1927,0.993,['Francisco Canaro'],0.738,180013,0.173,0,0.926,7,0.219,-17.355,0,Mientras Rezonga un Fuelle - Instrumental (Remasterizado),0,0.185,116.851,4
294,0.831,1927,0.994,['Francisco Canaro'],0.821,181680,0.318,0,0.889,9,0.11,-14.095,0,Canta Claro - Instrumental (Remasterizado),0,0.0692,114.04,4
295,0.523,1927,0.994,['Francisco Canaro'],0.753,186160,0.226,0,0.939,1,0.114,-17.934,0,La Sombra de Milonguita - Instrumental (Remasterizado),0,0.0738,110.073,4
296,0.373,1927,0.99,"['Orchestre Piero Coppola', 'Piero Coppola', 'José De Trévi', 'Lucy Perelli']",0.47,300133,0.139,0,2.31e-06,2,0.321,-18.041,0,"Carmen : Acte II - Dragon d'Alcala, Halte-là, qui va là? (Chanson) - Je vais danser en votre honneurv (Duo)",0,0.116,118.656,4
297,0.586,1927,0.995,['Francisco Canaro'],0.77,190467,0.109,0,0.875,1,0.109,-26.786,1,La Tablada - Instrumental (Remasterizado),0,0.204,113.972,4
298,0.894,1927,0.995,['Francisco Canaro'],0.919,157493,0.207,0,0.843,10,0.109,-16.224,0,La Bataclana - Instrumental (Remasterizado),0,0.272,119.512,4
299,0.0817,1927,0.991,"['Orchestre Piero Coppola', 'José De Trévi', 'Piero Coppola']",0.276,237467,0.259,0,0.0468,1,0.392,-15.604,1,Carmen : Acte II - La fleur que tu m'avais jetée (Air),0,0.0424,97.213,3
300,0.499,1927,0.959,"['Giuseppe Verdi', 'Staatskapelle Berlin', 'Pietro Mascagni']",0.43,283360,0.273,0,0.915,5,0.55,-19.847,0,Aida: Ballet Music,0,0.0486,138.036,4
301,0.962,1927,0.993,['Francisco Canaro'],0.82,160507,0.22,0,0.711,4,0.11,-13.389,1,"Hi Diddle, Diddle - Instrumental (Remasterizado)",0,0.0544,114.859,4
302,0.818,1927,0.994,['Francisco Canaro'],0.71,178480,0.37,0,0.296,5,0.319,-10.905,1,Perfume de Mujer - Remasterizado,0,0.108,111.279,4
303,0.331,1927,0.732,['Paul Bridgwater'],0.615,194133,0.197,0,2.29e-05,7,0.0646,-14.666,1,Then We Say Goodbye,0,0.0449,78.256,4
304,0.691,1927,0.993,"['Francisco Canaro', 'Agustín Irusta']",0.84,180520,0.0843,0,2.67e-05,1,0.116,-15.339,1,Amurado - Remasterizado,0,0.165,109.465,4
305,0.198,1927,0.988,"['Orchestre Piero Coppola', 'Piero Coppola', 'Lucy Perelli', 'Louis Musy']",0.358,254840,0.0846,0,7.53e-05,3,0.31,-18.499,0,"Carmen : Acte III - Holà, holà, José... (Duo)",0,0.0596,97.688,4
306,0.67,1927,0.995,['Francisco Canaro'],0.502,192680,0.274,0,0.914,8,0.111,-15.308,1,Saturnia - Instrumental (Remasterizado),0,0.114,72.634,3
307,0.933,1927,0.903,['Biscot'],0.805,155173,0.243,0,0.0,2,0.0421,-12.972,1,Elle Sait Conduire Une Automobile Cécile,0,0.0857,136.66,4
308,0.746,1927,0.993,['Francisco Canaro'],0.769,167493,0.171,0,0.211,0,0.113,-10.708,1,Sierra Chica - Remasterizado,0,0.0828,115.14,4
309,0.622,1927,0.99,"['Francisco Canaro', 'Agustín Irusta']",0.693,184387,0.272,0,0.109,5,0.115,-16.977,0,El Mal Que Me Hiciste,0,0.166,114.407,4
310,0.551,1927,0.996,['Ignacio Corsini'],0.525,146453,0.121,0,0.924,11,0.101,-25.775,1,En la Cortada - Remasterizado,0,0.0744,121.913,4
311,0.732,1927,0.000235,['White Flag'],0.179,185480,0.921,0,0.335,3,0.383,-5.374,0,Ditty Diego,0,0.0526,149.084,4
312,0.81,1927,0.989,['Ignacio Corsini'],0.484,129173,0.161,0,0.889,3,0.108,-25.94,1,Las Madreselvas - Remasterizado,0,0.044,117.556,3
313,0.534,1927,0.985,"['Billie Holiday', 'Teddy Wilson']",0.55,177933,0.135,0,3.69e-06,7,0.211,-14.114,0,Wherever You Are - Live,0,0.0345,78.053,3
314,0.753,1927,0.984,['Ignacio Corsini'],0.589,161613,0.179,0,0.0173,11,0.16,-16.648,0,Que Mala Fuiste - Remasterizado,0,0.151,44.299,3
315,0.758,1927,0.994,['Francisco Canaro'],0.752,186813,0.156,0,0.933,7,0.11,-16.553,0,Ya Llegará tu Día - Instrumental (Remasterizado),0,0.102,114.373,4
316,0.223,1927,0.992,"['Johann Sebastian Bach', 'Thomanerchor Leipzig', 'Helmut Walcha', 'Karl Straube']",0.237,201097,0.262,0,3.35e-05,9,0.119,-16.244,1,"Dir, dir, Jehova will ich singen, BWV 452",1,0.0545,156.599,5
317,0.596,1927,0.995,['Francisco Canaro'],0.828,181707,0.154,0,0.764,3,0.207,-16.713,1,Los Indios - Instrumental (Remasterizado),0,0.111,117.776,4
318,0.648,1927,0.99,"['Francisco Canaro', 'Agustín Irusta']",0.792,171520,0.333,0,0.26,9,0.115,-14.74,0,Queja Indiana - Remasterizado,0,0.0698,115.016,4
319,0.77,1927,0.994,['Francisco Canaro'],0.878,158973,0.253,0,0.804,6,0.112,-13.502,1,Sos de Chiclana - Instrumental (Remasterizado),0,0.199,110.533,4
320,0.611,1927,0.994,['Francisco Canaro'],0.247,180880,0.307,0,0.599,6,0.111,-21.677,0,Olga - Instrumental (Remasterizado),0,0.0408,164.833,3
321,0.657,1927,0.996,['Ignacio Corsini'],0.649,162773,0.0901,0,0.84,3,0.113,-20.004,0,Que Pare el Baile - Remasterizado,0,0.316,120.879,4
322,0.381,1927,0.612,['Marty Murray'],0.58,198347,0.443,0,0.0208,4,0.119,-9.12,1,Northern Sky,0,0.0288,100.341,4
